Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,MO,2016,"9         ",Male,14,Left-Handed,168,11,172,1,Bus,60,0.371,38,Baseball/Softball,1000,1000,500,1000,120,200,10,"Same length",3,3,"Same length",July,Winter,No,No,Pizza/Pasta,Water,"Physical education",8,10,8,"Yes - other","Text messaging",2000,1800,3,2,1,10,2,3,4,15,14,19,14,20,Some,"High school","Rap/Hip hop","Super strength",Rich,Actor,"Arts, culture, sports"
USA,MO,2018,"11        ",Male,18,Right-Handed,182,28,191,2,Car,10,.362,36,Baseball/Softball,850,647,652,235,872,898,28,"Same length",81.28,86.36,"Index finger",January,Spring,No,No,Pizza/Pasta,Water,"Mathematics and statistics",7,5,4,"Yes - broadband connection","Text messaging",30,40,40,1,26,20,16,1,2,4,4,1,0,4,Some,"Graduate degree","Rap/Hip hop",Fly,Famous,"Business person","Education/Youth development"
USA,MO,2017,"12        ",Male,17,Right-Handed,182.8,26,,1,Car,10,0.379,32,Soccer,294,701,358,251,663,695,27,"Left foot",80,83,"Ring finger",May,Summer,No,No,Meat,"Sports drink","Physical education",8,6,4,"Yes - other","Text messaging",,,15,0,3,10,10,5,7,1,1,9,6,1,Some,"Graduate degree",Country,Telepathy,Happy,Actor,Religious
USA,MO,2018,"7         ",Male,13,Right-Handed,169,29,53,3,Bicycle,10,0.71,71,"Football (American)",99,100,39,85,20,10,29,"Same length",39,22,"Same length",July,Summer,No,No,Seafood,Water,"Social studies",3,12,6,"Yes - other","Internet chat or instant messaging",163,66,1,19,12,23,52,100,3,1,665,39,378,1,"A lot","Some college",Pop,"Super strength",Healthy,"Sports person",Health
USA,MO,2017,"12        ",Male,18,Left-Handed,156,62,54,1,Walk,3,0.347,38,Running/Jogging,1000,624,417,439,225,556,62,"Same length",8.5,9.5,"Ring finger",January,Winter,No,No,Breads/Sandwiches,Water,History,8,9,4,"Yes - broadband connection","In person",23,26,12,1,15,0,6,3,0,1,16,0,0,0,Some,"Undergraduate degree",Jazz,Fly,Happy,Actor,"Education/Youth development"
USA,MO,2019,"11        ",Male,17,Right-Handed,,,,1,Walk,"2 min",,,Swimming,1000,1000,1000,1000,1000,1000,,,,,"Ring finger",May,Spring,Yes,No,Pizza/Pasta,"Soft drink (non-caffeinated)",History,7,"9 ",4,"Yes - other","Cell phone",0,0,8,2,0,15,9,25,60,1,48,6,20,20,None,"High school","Rock and roll",Telepathy,Happy,Relative,"Wildlife, animals"
USA,MO,2015,"12        ",Male,18,Right-Handed,165.1,23,,3,Car,5,.315,29,Baseball/Softball,246,193,209,214,198,390,23,"Same length",8.9,9,"Ring finger",September,Fall,Yes,No,"Rice/Noodle dishes",Tea,"Physical education",6,12,3,"Yes - other","Text messaging",417,512,,,,,,,,,,,,,,,,,,,
USA,MO,2018,"6         ",Male,12,Right-Handed,166,27,167,1,Car,7,0.371,43,Basketball,1000,856,1000,1000,444,564,27,"Same length",81,92,"Ring finger",November,Spring,Yes,No,"Rice/Noodle dishes","Soft drink (caffeinated)","Mathematics and statistics",9,12,3,"Yes - other",,3,5,48,0,10,5,10,3,1,0,1,10,0,0,Some,,Techno/Electronic,"Freeze time",Rich,"Business person",Health
USA,MO,2019,"12        ",Male,17,Right-Handed,191,28,197,1,Car,10,.322,38,Soccer,7,5,6,3,2,1,28,"Same length",105,110,"Ring finger",February,Winter,No,No,"Rice/Noodle dishes",Water,"Physical education",8,8,5,"Yes - other","In person",10,15,4,1,4,10,20,10,2,2,4,0,0,2,"Very little","Graduate degree",Country,Fly,Happy,Relative,Religious
USA,MO,2018,"7         ",Male,13,Right-Handed,160,26,157,1,Bus,30,.685,64,Other,1000,1000,1000,1000,1000,1000,26,"Same length",7.3,7.1,"Index finger",March,Summer,Yes,No,Pizza/Pasta,Water,Music,8,2,5,"Yes - other","Internet chat or instant messaging",100,100,36,0,0,5,8,100,5,100,110,3,0,3,None,"Graduate degree","Rap/Hip hop",Telepathy,Rich,Other,Other
USA,MO,2016,"9         ",Male,14,Ambidextrous,173,26,176,3,Car,30,.237,37,"Football (American)",1000,1000,1000,1000,500,500,27,"Left foot",80,90,"Ring finger",August,Fall,No,No,Meat,"Sports drink",History,9,9,5,"Yes - other","Text messaging",4,1,8,3,8,4,10,3,5,4,2,1,.5,12,"Very little","Some college",Country,Fly,Rich,"Coach or club leader","Wildlife, animals"
USA,MO,2018,"7         ",Male,13,Right-Handed,177,26,180,1,Bus,35,.247,35,Other,672,400,100,700,1000,900,25,"Right foot",87,86,,,Winter,Yes,No,Meat,"Soft drink (caffeinated)","Computers and technology",4,10,4,"Yes - broadband connection","Internet chat or instant messaging",0,0,7,2,0,3,0,50,18,6,52,0,0,2,None,"Graduate degree",Techno/Electronic,Invisibility,Rich,Other,Other
USA,MO,2018,"7         ",Male,13,Right-Handed,153,28,162,1,Skateboard/Scooter/Rollerblade,15,2.6,41,Athletics,120,99,123,300,123,800,26,"Right foot",92,85,"Index finger",November,Summer,No,No,Pizza/Pasta,"Soft drink (caffeinated)","Physical education",6,4,4,"Yes - other","Text messaging",4,2,6,9,0,4,9,10,10,23,12,13,4,7,None,"Some college",Country,"Super strength",Rich,"Musician or singer","Wildlife, animals"
USA,MO,2017,"6         ",Male,12,Right-Handed,24,24,59,1,Bus,34,0.339,68,Other,967,961,789,1000,899,1000,24,"Same length",4,5,"Ring finger",October,Winter,No,No,Meat,Coffee,"Computers and technology",8,12,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",56,89,4,6,10,5,4,2,7,5,3,9,8,3,Some,"Graduate degree","Rap/Hip hop",Invisibility,Rich,"Sports person","Education/Youth development"
USA,MO,2018,"7         ",Male,13,Right-Handed,188,34,152,2,Bus,30,.773,48,"Football (American)",750,800,800,650,0,700,34,"Same length",80.5,80.75,"Ring finger",September,,No,No,"No favorite",Water,"Mathematics and statistics",7,11,6,"Yes - other",,,,0,0,0,1,2,42,0,3,56,0,6,1,"Very little","Graduate degree",Pop,Telepathy,Famous,"Coach or club leader",Health
USA,MO,2017,"6         ",Male,11,Right-Handed,170,35,178,1,Bus,20,0.478,54,Basketball,100,50,10,200,650,1000,34,"Right foot",80,70,"Index finger",July,Spring,Yes,No,Pizza/Pasta,Juice,Science,6,8,4,"Yes - broadband connection","Cell phone",0,0,5,1,3,30,50,60,1,2,1,15,35,40,"Very little","Some college","Rap/Hip hop",Fly,Rich,Friend,Health
USA,MO,2018,"7         ",Male,13,Left-Handed,170,27,169,2,Bicycle,10,.719,72,"Football (American)",100,100,100,100,100,100,27,"Same length",65,75,"Ring finger",March,Summer,Yes,No,Meat,Tea,"Physical education",6,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2019,"12        ",Male,17,Right-Handed,169,24,156,1,Car,8,.301,56,Soccer,800,500,640,630,800,800,24,"Same length",64,76,"Ring finger",September,Fall,No,No,Poultry,"Sports drink",Geography,7,3,4,"Yes - broadband connection","Text messaging",2,63,0,0,1,10,3,36,22,1,58,5,0,2,Some,"Graduate degree",Other,Telepathy,Happy,Other,Environment
USA,MO,2014,"12        ",Male,18,Right-Handed,172,26.5,172,1,Car,,,,,1000,750,1000,1000,800,700,28,"Left foot",101,98,"Index finger",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2019,"12        ",Male,17,Right-Handed,186,27,187,1,Bus,15,0.446,54,Cycling,759,540,401,642`,428,599,26,"Right foot",110,130,"Ring finger",November,Summer,No,No,Meat,Water,History,7,10,5,"Yes - broadband connection","In person",2,5,14,0,7,7,7,21,14,7,14,0,0,1,Some,"Some college","Rock and roll","Freeze time",Healthy,Other,"International aid"
USA,MO,2019,"11        ",Male,17,Right-Handed,185,24,188,1.5,Car,5,0.392,45,None,500,500,1000,1000,1000,1000,24,"Same length",1,1,"Same length",April,Winter,No,No,Pizza/Pasta,"Soft drink (caffeinated)",History,6,15,3,"Yes - broadband connection","Internet chat or instant messaging",100,100,0,60,0,12,0,24/7,24/7,1,24/7,5,14,0,"Very little","High school","Rap/Hip hop",Invisibility,Happy,Friend,"Wildlife, animals"
USA,MO,2015,"12        ",Male,17,Right-Handed,182,27,185,1,Car,4,0.372,35,Baseball/Softball,717,561,524,818,267,299,27,"Same length",90,100,"Ring finger",July,Summer,Yes,No,Meat,Water,Science,6,10,4,"Yes - broadband connection","Text messaging",50,50,12,2,1,3,4,9,2,16,14,1,24,,"Very little",Other,Country,Invisibility,Happy,"Doctor or nurse",Health
USA,MO,2019,"12        ",Male,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2020,"11        ",Male,17,Right-Handed,183,26.5,170,1,Car,7,0.348,40,Running/Jogging,350,300,250,500,700,820,26.5,"Same length",96,101,"Ring finger",December,Winter,No,No,Meat,Water,"Mathematics and statistics",7.5,9,3,"Yes - broadband connection","In person",3,5,1,0,1,2,0,6,13,0,4,30,6,1,"Very little","Graduate degree",Classical,"Freeze time",Rich,Other,Health
USA,MO,2015,"12        ",Male,17,Right-Handed,183,32,183,1,Car,5,0.478,56,Walking/Hiking,937,912,900,772,500,497,30,"Right foot",82,86,"Ring finger",June,Summer,Yes,No,Pizza/Pasta,Water,Art,7,10,4,"Yes - broadband connection","In person",0,0,4,0,7,7,4,5,0,1,30,7,0,3,"A lot","Undergraduate degree",Other,Fly,Happy,Friend,"Education/Youth development"
USA,MO,2018,"12        ",Male,16,Right-Handed,183,25,188,1,Car,10,.403,43,Baseball/Softball,599,604,209,877,257,775,26,"Left foot",85,92,"Ring finger",January,Winter,No,No,Seafood,Tea,"Mathematics and statistics",7,9,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",10,10,10,8,2,12,8,12,3,2,14,3,0,3,"Very little","Graduate degree","Rap/Hip hop",Telepathy,Happy,Other,Health
USA,MO,2015,"12        ",Male,17,Right-Handed,190,32,200,2,Car,8,,,Basketball,,,,,,,32,"Same length",,,,January,Winter,No,No,Desserts,Water,History,6.5,9.5,6,"Yes - broadband connection","In person",10,30,12,0.5,10,10,15.5,3,7,2,11,11,0,5,Some,"Graduate degree",,Telepathy,Happy,Relative,"Education/Youth development"
USA,MO,2018,"7         ",Male,13,Right-Handed,184,34,166,2,Car,7,.44,77,Baseball/Softball,10,1,50,4,0,1000,34,"Same length",100,80,"Index finger",April,Fall,No,No,Meat,Water,"Social studies",4,1,6,"Yes - dial-up connection","In person",70,100,12,1,1,72,72,1,2,8,2,24,0,13,"Very little","Graduate degree","Rock and roll",Telepathy,Happy,Other,Religious
USA,MO,2019,"12        ",Male,18,Left-Handed,184,25,192,1,Car,15,.612,43,Other,1000,1000,500,1000,0,0,25,"Same length",150,160,"Ring finger",August,Spring,No,No,Pizza/Pasta,Water,"Mathematics and statistics",7,9,4,"Yes - broadband connection","In person",10,11,2,1,1,3,5,4,2,1,5,0,8,2,"Very little","Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,Health
USA,MO,2017,"12        ",Male,17,Right-Handed,178,28,187,1,Car,8,.383,56,"Martial Arts",305,610,701,840,925,1000,28,"Right foot",90,93,"Ring finger",September,Fall,No,No,Meat,"Soft drink (caffeinated)","Mathematics and statistics",7.5,8,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",22,25,1,.25,2.5,5,0,20,30,1,20,15,6,4,Some,"Graduate degree",Pop,Fly,Rich,Politician,Other
USA,MO,2019,"12        ",Male,18,Right-Handed,178,27,183,1,Walk,3,0.436,54,"Table Tennis",134,508,583,845,1000,1000,26,"Right foot",85,81,"Index finger",August,Fall,No,No,Pizza/Pasta,"Soft drink (caffeinated)","Social studies",6,10,5,"Yes - broadband connection","Cell phone",4,5,5,1,3,10,1,1,10,1,15,8,12,3,Some,"Undergraduate degree","Rock and roll",Fly,Happy,Relative,"Arts, culture, sports"
USA,MO,2015,"12        ",Male,17,Right-Handed,170,25,170,1,Skateboard/Scooter/Rollerblade,10,.591,45,Skateboarding/Rollerblading,500,500,500,500,250,250,25,"Same length",77,79,"Ring finger",April,Spring,No,No,"Rice/Noodle dishes","Soft drink (caffeinated)","Physical education",4,12,5,"Yes - other","In person",10,16,10,.25,5,10,10,20,2,.25,5,5,0,0,Some,Other,Reggae,"Freeze time",Healthy,"Sports person",Health
USA,MO,2016,"9         ",Male,15,Left-Handed,76,26,176.5,1,Car,10,.25,53,"Football (American)",900,900,900,900,500,1000,26,"Same length",90,90,"Same length",January,Summer,Yes,No,Meat,Other,Other,5,3,4,"Yes - broadband connection","Text messaging",1023,1022,10,3,2,5,12,30,5,3,1,3,3,30,Some,"Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,Other,Other
USA,MO,2017,"11        ",Male,16,Right-Handed,162.5,24,83.82,1,Car,20,.439,60,Golf,780,820,700,800,300,600,24,"Right foot",81,81,"Same length",November,Fall,No,No,Meat,Water,"Mathematics and statistics",8,9,4,"Yes - broadband connection","Text messaging",60,65,3,1,5,8,3,3,0,2,5,4,10,6,Some,"Graduate degree","Rock and roll",Fly,Happy,Relative,Health
USA,MO,2019,"11        ",Male,18,Right-Handed,167.6,22,171,1,Car,10min,0.447,48,Basketball,750,500,300,250,0,1000,22,"Same length",8,7,"Index finger",April,Fall,Yes,No,Meat,"Sports drink","Physical education",7,6,6,"Yes - other","Internet chat or instant messaging",129,"110 ",16,59,0,0,17,26,100,168,168,0,36,0,None,"Less than high school",Country,Telepathy,Rich,"Coach or club leader","International aid"
USA,MO,2018,"6         ",Male,12,Right-Handed,151,25,162,3,Car,10,0.32,62,Basketball,575,675,850,450,500,350,25,"Same length",74,73,"Index finger",August,Summer,Yes,No,Other,Water,"Mathematics and statistics",7.5,11,3,"Yes - other","Cell phone",0,11,8,12,7,9.5,8.5,6,8,8.5,7.5,8,7.5,9.5,"Very little","Undergraduate degree","Rap/Hip hop",Invisibility,Rich,"Sports person","International aid"
USA,MO,2017,"12        ",Male,17,Left-Handed,178,25,161,2,Car,11,.36,27,Dancing,1000,1000,1000,1000,0,0,25.5,"Left foot",70,70,"Same length",September,Fall,Yes,No,Desserts,"Soft drink (caffeinated)","Mathematics and statistics",6,6,5,"Yes - broadband connection","In person",0,0,0,0,0,0,0,12,0,0,20,0,0,2,None,"Undergraduate degree","Punk rock",Telepathy,Happy,Friend,Health
USA,MO,2012,"8         ",Male,14,Right-Handed,178,27,165,1,Bus,30,0.315,42,Walking/Hiking,950,900,900,900,900,999,27,"Same length",17,18,"Ring finger",February,Summer,Yes,No,Seafood,Water,Science,8,6,4,"Yes - broadband connection","Text messaging",75,78,30,1,1,4,0,0,10,20,20,10,0,5,"Very little","Graduate degree",Pop,Fly,Happy,Relative,"Wildlife, animals"
USA,MO,2018,"6         ",Male,11,Right-Handed,60,23,56,1,Car,25,0.124,82,Soccer,679,1000,749,1000,0,717,24,"Left foot",600,500,"Ring finger",June,Summer,No,No,"No favorite",Water,Geography,9,6,4,"Yes - other","Text messaging",3,42,5,1,7,2,6,3,0,0,2,2,0,3,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,"Sports person","Education/Youth development"
USA,MO,2019,"11        ",Male,18,Right-Handed,177,26,169,1,Walk,3,0.388,65,Walking/Hiking,974,726,849,682,600,1000,26,"Same length",80,70,"Index finger",January,Spring,No,No,Meat,"Energy drink","Physical education",8,8,3,"Yes - broadband connection","Internet chat or instant messaging",57,36,42,21,0,3,21,21,21,3,168,1,0,1,Some,"High school","Rock and roll","Super strength",Happy,Relative,Health
USA,MO,2017,"12        ",Male,18,Right-Handed,180,27,196,1,Walk,5,.376,36,Other,800,900,700,750,950,800,27,"Same length",106,111,"Ring finger",December,Winter,Yes,No,Poultry,"Soft drink (non-caffeinated)",History,6.5,9,6,"Yes - broadband connection","Text messaging",200,200,18,2,15,0,0,5,0,7,0,14,0,5,"A lot","Graduate degree","Rock and roll","Super strength",Happy,Relative,"International aid"
USA,MO,2015,"12        ",Male,18,Right-Handed,183,25,185,1,Car,10,0.296,40,Basketball,50,200,0,1000,500,750,25,"Same length",10,8,"Index finger",January,Summer,No,No,Meat,Water,"Physical education",7,11,5,"Yes - broadband connection","In person",500,600,25,2,0,1,15,3,8,30,30,1,30,0,None,Other,"Rap/Hip hop",Invisibility,Happy,"Sports person",Health
USA,MO,2017,"12        ",Male,17,Left-Handed,190.5,28.5,185.4,1,Car,10,0.336,37,Baseball/Softball,0,0,0,0,10,10,28.6,"Left foot",90,92,"Ring finger",June,Spring,No,No,Meat,Milk,"Mathematics and statistics",6,7,5,"Yes - broadband connection","Text messaging",200,250,3,0,4,1,5,0,6,8,0,12,30,5,Some,"Graduate degree",Country,"Freeze time",Happy,"Doctor or nurse","Wildlife, animals"
USA,MO,2016,"11        ",Male,16,Right-Handed,178,26,184,1,Car,17,.29,37,Baseball/Softball,500,400,800,700,200,300,26,"Same length",8.5,9.5,"Index finger",June,Spring,No,No,Fruit,Tea,"Physical education",8,9,5,"Yes - other",Other,2,3,7,0,0,5,4,1,2,2,1,4,1,1,None,"High school","Rock and roll",Fly,Healthy,"Sports person","Education/Youth development"
USA,MO,2019,"12        ",Male,17,Right-Handed,186,27,186,1.17,Boat,11.27,0.34,37,Basketball,850,800,900,800,1000,1000,27,"Same length",65,75,"Ring finger",September,Summer,No,No,Meat,Milk,,7,8.5,6,"Yes - other","Text messaging",20,20,2,0.5,6,2,10,13,2,0.25,"A lot",0,2,0.5,Some,Other,"Rap/Hip hop","Super strength",Happy,"Musician or singer","International aid"
USA,MO,2016,"12        ",Male,18,Right-Handed,179,23,155,1,Car,10,.34,37,None,1000,1000,1000,1000,1000,1000,25,"Left foot",9,10,"Ring finger",June,Winter,Yes,No,"Rice/Noodle dishes",Water,Science,7,8,3,"Yes - other","In person",5,14,4,1,4,1,0,8,0,1,10,0,0,2,Some,"Graduate degree",Jazz,Telepathy,Healthy,Friend,Health
USA,MO,2014,"12        ",Male,16,Right-Handed,177,25,,170,Car,8,.368,30,Golf,236,478,789,964,346,230,26.5,"Left foot",82,76,"Index finger",October,Winter,No,No,Seafood,"Sports drink","Mathematics and statistics",8,7,3,"Yes - broadband connection","Text messaging",64,60,6,2,4,4,10,3,2,20,15,2,0,3,Some,"Graduate degree","Rock and roll",Fly,Happy,Relative,"International aid"
USA,MO,2017,"12        ",Male,17,Ambidextrous,193,28,198,2,Car,12,0.337,30,"Martial Arts",861,711,711,711,267,385,28,"Same length",79,85,"Ring finger",February,Fall,No,No,Seafood,"Soft drink (caffeinated)",Science,8,10,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",10,15,4,.5,6,7,4,8,1,1,10,4,0,7,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,"Business person",Religious
USA,MO,2019,"12        ",Male,17,Right-Handed,176,25,183,1,Car,6,.386,38,Baseball/Softball,500,500,300,300,700,1000,25,"Same length",10,8,"Index finger",May,Summer,Yes,No,Pizza/Pasta,Water,"Physical education",6,10,3,"Yes - broadband connection","In person",150,150,14,2,4,10,5,3,21,3,2,16,0,5,Some,"Graduate degree","Rap/Hip hop",Fly,Rich,"Sports person",Health
USA,MO,2018,"7         ",Male,13,Right-Handed,68,10,63,1,Bus,61,.869,58,Baseball/Softball,10,10,5,8,2,1000,9,"Right foot",,,"Ring finger",February,Spring,Yes,No,Desserts,Water,"Physical education",8,0,5,"No internet connection","Text messaging",35,50,48,5,2,3,60,48,10,21,0,15,0,5,"A lot","High school",Pop,"Freeze time",Rich,Other,Other
USA,MO,2018,"6         ",Male,12,Right-Handed,162,24,155,1,Car,20,0.299,54,Soccer,500,500,600,600,400,300,24,"Same length",80,80,"Same length",August,Spring,Yes,No,Desserts,"Sports drink",History,10,8,6,"Yes - other","In person",0,0,1,0,2,20,18,10,0,0,15,10,0,2,Some,"Undergraduate degree","Rap/Hip hop",Fly,Happy,"Sports person","Education/Youth development"
USA,MO,2017,"12        ",Male,17,Right-Handed,185,28,192,1,Car,15,.387,39,Other,80,583,1000,326,1000,1000,28,"Same length",90,100,"Ring finger",May,Summer,No,No,Seafood,Tea,Science,6,8,3,"Yes - other","Text messaging",5,10,4,0,2,2,1,10,0,.5,10,1,0,5,None,Other,Country,Invisibility,Healthy,Politician,Religious
USA,MO,2019,"12        ",Male,17,Right-Handed,171,25,169,1.5,Car,10,.392,28,Other,519,433,465,62,784,1000,26,"Left foot",81,75,"Index finger",July,Winter,Yes,No,"Rice/Noodle dishes","Soft drink (caffeinated)",History,6,10,3,"Yes - other","In person",0,4,6,0,1,0,1,20,0,0,5,0,0,1,Some,"Graduate degree",Other,"Freeze time",Happy,Politician,"Wildlife, animals"
USA,MO,2017,"6         ",Male,12,Right-Handed,163,25,25,2,Bus,,,,"Football (American)",,,,,,,23,"Right foot",,45,"Same length",March,Winter,Yes,No,Fruit,Coffee,"Mathematics and statistics",8,10,4,"No internet connection","In person",0,1,100,40,10000,50000,,,,,,,,,Some,"Graduate degree",Other,"Freeze time",Happy,Teacher,"Arts, culture, sports"
USA,MO,2012,"8         ",Male,14,Right-Handed,127.7,28,160,1,Car,2,0.421,43,Basketball,900,800,0,500,10,10,29,"Left foot",80,83,"Ring finger",February,Summer,Yes,No,Meat,Water,"Physical education",8,10,5,"Yes - broadband connection","Text messaging",120,120,28,0,1,1,60,1,14,75,14,3,0,1,"Very little","Undergraduate degree","Rap/Hip hop",Fly,Happy,"Sports person","Education/Youth development"
USA,MO,2012,"7         ",Male,13,Right-Handed,154.9,25,152.4,1,Car,8,.266,43,Basketball,500,600,700,700,999,1000,24,"Right foot",70,80,"Ring finger",February,Summer,Yes,No,Meat,Water,"Physical education",8.5,10,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",250,275,15,1,2,5,10,6,8,100,10,7,0,0,Some,"Graduate degree","Rap/Hip hop",Invisibility,Famous,"Sports person",Health
USA,MO,2017,"11        ",Male,16,Right-Handed,172.7,25.4,167.6,1,Car,17,0.376,41,Running/Jogging,615,706,503,588,96,214,24.8,"Right foot",6.1,6.6,"Ring finger",September,Fall,No,No,Poultry,Water,"Mathematics and statistics",7,8,5,"Yes - dial-up connection","In person",20,25,10,,,,,,,,,,,,,,,,,,
USA,MO,2015,"12        ",Male,17,Right-Handed,183,27,173,1,Car,"7 ",0.028,42,None,316,246,653,1000,1000,1000,26,"Right foot",,63.5,"Same length",December,Summer,No,No,Salads,"Soft drink (caffeinated)",Music,8,10,4,"Yes - broadband connection","Internet chat or instant messaging",30,30,"9 ",0.5,0.5,2,0,25,20,10,40,1,12,1,Some,"Graduate degree","Rock and roll","Freeze time",Healthy,"Musician or singer","Arts, culture, sports"
USA,MO,2017,"12        ",Male,18,Right-Handed,120,24,118,1,Car,8,.645,35,Lacrosse,500,500,500,500,500,500,24,"Same length",70,75,"Ring finger",August,Fall,Yes,No,Pizza/Pasta,Water,"Computers and technology",6,12,6,"Yes - other","Text messaging",50,40,5,0,,,,,,,,,,,Some,"Graduate degree","Punk rock","Super strength",Happy,Other,Health
USA,MO,2018,"12        ",Male,15,Right-Handed,180,27.5,182,3,Walk,4,0.339,39,Soccer,900,800,850,600,950,1000,28,"Left foot",10,11,"Ring finger",February,Summer,No,No,Poultry,Water,Science,8,11,6,"Yes - other","In person",26,41,12,4,14,1,10,1,3,5,25,1,12,1,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Rich,Other,"Education/Youth development"
USA,MO,2011,"12        ",Male,16,Left-Handed,180,30,180,3,Car,14,0.359,40,"Football (American)",400,300,400,,600,600,30,"Same length",82,83,"Ring finger",September,Spring,No,No,Poultry,Water,"Mathematics and statistics",7,9,4,"Yes - broadband connection","Cell phone",,,,,,,,,,,,,,,Some,"Graduate degree","Rock and roll","Freeze time",Happy,Relative,Health
USA,MO,2016,"11        ",Male,16,Right-Handed,176,24,186.5,1,Walk,2,.288,39,"Football (American)",285,500,800,985,650,1000,25,"Left foot",7,7,"Same length",June,Summer,No,No,Meat,"Sports drink","Physical education",3,2,6,"Yes - other","Text messaging",15,20,10,0,,,,,,,,,,,,,,,,,
USA,MO,2012,"8         ",Male,14,Right-Handed,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2016,"11        ",Male,17,Left-Handed,180,27,190,1,Car,5,.386,35,"Football (American)",0,6,10,100,0,1000,27,"Same length",90,80,"Index finger",December,Fall,Yes,No,Meat,Water,"Mathematics and statistics",8,6,4,"Yes - broadband connection","In person",3,4,4,0,0,28,18,12,4,1,4,20,0,18,"Very little","Undergraduate degree","Rap/Hip hop","Super strength",Rich,"Coach or club leader","Arts, culture, sports"
USA,MO,2015,"12        ",Male,17,Right-Handed,,,,2,Car,12,.731,42,Running/Jogging,300,350,375,400,500,500,26,"Same length",84,89,"Ring finger",April,Summer,No,No,Pizza/Pasta,Water,Science,6,10,5,"Yes - broadband connection","Text messaging",5,5,4,1,16,,,,,,,,,,,,,,,,
USA,MO,2018,"6         ",Male,12,Right-Handed,145,24,147,1,Car,25,0.431,51,Soccer,465,465,599,599,155,155,23,"Right foot",80,85,"Ring finger",July,Spring,Yes,No,Seafood,Water,"Mathematics and statistics",8,10.5,4,"Yes - other","In person",15,80,2,1,5,2,12,0,1,1,4,1,0,0,Some,"Graduate degree",Gospel,Fly,Happy,"Sports person",Health
USA,MO,2015,"12        ",Male,18,Left-Handed,178,10.5,178,1,Car,5,.27,38,Skateboarding/Rollerblading,2,2,0,2,892,1000,11,"Left foot",88,27,"Ring finger",March,,No,No,Pizza/Pasta,"Soft drink (caffeinated)",Other,7,7,3,"Yes - broadband connection","In person",200,200,20,2,0,1,20,0,0,2,0,15,25,0,"Very little","Graduate degree",,,,,
USA,MO,2017,"6         ",Male,11,Right-Handed,152,24,157,1,Bus,10,1.813,48,Basketball,519,727,1000,1000,604,1000,24,"Same length",70,80,"Ring finger",April,Summer,Yes,No,"No favorite",Water,"Mathematics and statistics",8,10,4,"No internet connection","In person",0,0,1,0,2,5,1,0,0,0,0,3,2,5,None,"Graduate degree","Rap/Hip hop","Freeze time",Rich,"Sports person",Environment
USA,MO,2019,"12        ",Male,18,Right-Handed,162,25,169,1,Car,5,.471,35,Other,626,668,572,738,139,406,23,"Right foot",9.2,8.6,"Index finger",August,Fall,No,No,Breads/Sandwiches,Water,English,5,9,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",24,32,72,2,1,5,2,0,48,48,24,1,15,5,None,"High school",Pop,Telepathy,Happy,"Musician or singer","International aid"
